tx_id,user_id,amount,anomaly_score
163994,U1189,34.8,0.11050240998715764
114402,U1097,24.42,0.11050173272986902
118331,U1246,98.91,0.11045738999485012
111951,U1053,46.78,0.11044130456291151
128677,U1365,21.73,0.11043926705028856
104404,U1127,79.49,0.11042948163853125
164051,U1332,67.5,0.11042551992050958
129493,U1155,132.31,0.11041532161298727
167037,U1218,95.66,0.11041489725472511
162115,U1091,26.41,0.1103810509709757
123662,U1070,5.21,0.1103785958588628
127286,U1330,183.41,0.11036769913690413
103059,U1313,81.93,0.11036216713499734
163611,U1070,72.81,0.1103480518249608
105373,U1338,67.69,0.1103273436645052
137684,U1222,45.41,0.11032149880045201
164157,U1083,167.7,0.11031271329249971
125160,U1392,138.63,0.11030315476042205
167607,U1206,30.68,0.11029872805356541
160116,U1332,18.14,0.11029055900069648
124373,U1054,12.17,0.11027271944375729
105197,U1381,5.0,0.11026137853609624
138031,U1381,5.0,0.11026137853609624
139021,U1381,5.0,0.11026137853609624
148664,U1381,5.0,0.11026137853609624
137294,U1055,181.34,0.1102592171411046
147391,U1278,8.66,0.11024732588791858
155257,U1088,293.81,0.11021306855203554
103464,U1186,47.9,0.11020630248418126
133515,U1219,107.71,0.1101973815578429
114080,U1392,72.16,0.11019684022017605
133389,U1350,116.24,0.11019637490063626
141877,U1342,41.12,0.11019120215616506
122789,U1219,40.84,0.11018208046381192
113119,U1005,119.06,0.11016699381180724
143792,U1082,123.2,0.11015543218833584
141670,U1085,9.87,0.11013687326530626
123309,U1382,67.63,0.11012982676171716
126325,U1007,99.33,0.11012513322314281
145309,U1181,159.14,0.11010436716735478
121892,U1063,29.1,0.11009588689720895
152037,U1139,23.61,0.11008970941839867
158561,U1313,47.07,0.11007774127125408
114664,U1148,193.81,0.11006879108749874
114841,U1365,149.13,0.11006654168210593
164148,U1277,80.82,0.11005337125468409
121069,U1254,72.73,0.11004132056679297
109392,U1035,25.54,0.11004097438446965
149258,U1006,13.57,0.11002464484615851
143992,U1006,13.21,0.11002464484615851
134624,U1072,72.12,0.10999119877523704
119310,U1074,133.89,0.10998269412266115
156435,U1321,118.89,0.10996714822075859
154207,U1137,191.05,0.1099569885964331
103544,U1148,146.07,0.10993978548319393
166857,U1058,8.23,0.10990581471471411
105872,U1313,55.48,0.10989673432867958
152905,U1392,154.6,0.10989660884966634
139956,U1139,122.51,0.10989176201692406
142718,U1105,105.63,0.10987244678849883
161326,U1219,110.12,0.1098626295052735
108282,U1310,141.87,0.10985324809295922
151100,U1175,5.0,0.10984745772376804
124758,U1175,5.0,0.10984745772376804
162552,U1177,30.11,0.10982884476211026
136375,U1155,20.44,0.10982561999145424
105885,U1035,141.12,0.10982081859215213
161784,U1277,105.55,0.10979484670310652
141828,U1342,41.24,0.10978497466021825
127296,U1216,70.44,0.10977917899639303
128573,U1345,6.79,0.10977726116146123
158050,U1119,131.26,0.10977134008706804
154869,U1239,96.97,0.1097627642281481
103261,U1186,47.17,0.10976220625975805
167557,U1068,110.74,0.10975497482259028
119565,U1185,21.08,0.10975017525167063
126794,U1313,85.76,0.10974589247580514
105669,U1308,98.28,0.10969756582685626
129190,U1010,77.91,0.10969489379014644
126423,U1215,5.0,0.10969066801124641
163015,U1224,61.68,0.10968541898463673
105787,U1392,141.63,0.10966546032933436
117935,U1054,5.0,0.10966455257890813
160127,U1299,36.26,0.10965182082660459
114826,U1082,59.82,0.10965035328744457
159280,U1181,86.37,0.10964912684147679
166266,U1072,80.25,0.10964635509064254
108974,U1054,13.91,0.10963464184721187
110184,U1005,162.08,0.10962914124348377
161836,U1317,272.36,0.1096252162893791
161444,U1007,153.58,0.10962299154075898
154516,U1216,83.71,0.10961715781702172
114598,U1082,35.09,0.10959772969341436
130007,U1143,33.18,0.10958265085526268
146467,U1290,49.2,0.10957615236222701
157829,U1264,81.32,0.10957419788047378
102344,U1313,83.65,0.1095676343099921
160223,U1299,34.16,0.10956147959577667
138674,U1118,141.36,0.10955305165117796
149027,U1290,143.33,0.1095526228317432
110093,U1185,138.48,0.10954876246506945
167125,U1310,5.0,0.10954174531611255
158367,U1115,14.69,0.10953626409347053
158175,U1115,12.2,0.10953626409347053
110682,U1362,16.66,0.1095312234451208
144666,U1083,10.71,0.1095096514162657
154328,U1365,39.32,0.10950415415112046
123443,U1352,96.75,0.10950222882346751
152088,U1263,150.61,0.10948745277552617
126548,U1313,88.69,0.10948290457358392
144769,U1286,161.0,0.1094744727706827
138262,U1069,26.73,0.10946310287309347
109214,U1072,159.26,0.10945896443564564
147657,U1082,58.71,0.10945070898861683
141946,U1068,27.62,0.10945056084776326
104104,U1127,74.97,0.10944252413919513
158978,U1118,5.0,0.10944182667912675
144717,U1362,129.54,0.10941412764418364
122488,U1300,20.34,0.10940515882036905
140004,U1184,5.0,0.10939706778802004
155326,U1149,14.7,0.10939657117266055
134761,U1364,119.5,0.1093896486340795
166017,U1181,94.0,0.10938546048772495
138406,U1327,12.63,0.10938370325517832
151317,U1362,16.39,0.10938024993189574
139657,U1235,38.97,0.10936963304356115
145409,U1215,73.07,0.10935185081181609
145687,U1274,41.34,0.10935143444237559
167613,U1068,105.96,0.1093488948744068
161521,U1156,149.82,0.10933746139775254
133074,U1226,155.32,0.10932615719409741
101674,U1058,100.2,0.10930205257452949
158252,U1119,32.25,0.10930115420981523
105545,U1254,86.43,0.10929823401448009
107562,U1267,39.17,0.10927837604148813
147093,U1267,38.93,0.10927837604148813
156629,U1251,243.22,0.10925672415928182
127679,U1163,5.0,0.10924311769322864
139913,U1072,78.7,0.10924031188155656
125284,U1023,106.88,0.10922902036680346
149164,U1080,51.42,0.10921795569985539
153355,U1171,79.33,0.10920315335383271
133168,U1171,79.82,0.10920315335383271
146368,U1115,134.66,0.10919274464418711
142461,U1068,26.17,0.10919214402179842
114216,U1248,161.6,0.10918651403591634
131397,U1179,108.5,0.10917645799799458
135378,U1043,69.01,0.10917117101350993
120872,U1262,70.29,0.10916366379452566
137996,U1072,79.62,0.10915611881971751
133005,U1247,102.21,0.1091389076709782
166393,U1219,109.81,0.10912013627917924
101556,U1043,50.15,0.10911206871604161
155032,U1000,132.74,0.10910980591869208
126598,U1100,5.0,0.10910308566730167
128696,U1100,5.0,0.10910308566730167
131170,U1152,5.0,0.10910238585850636
130578,U1116,37.83,0.10910174877028009
159784,U1216,22.31,0.10908352270605139
151744,U1324,176.05,0.10905421956591577
160804,U1263,148.7,0.10905050719852917
153047,U1105,143.72,0.10905012220164163
154174,U1216,83.38,0.10904274836180798
101766,U1219,98.9,0.10903602658878216
115970,U1194,48.83,0.10903470921089517
124764,U1224,65.4,0.10900336661158518
135095,U1251,235.5,0.10899380823518542
143026,U1353,110.7,0.10899256533754967
148526,U1179,60.33,0.10898982804832821
134215,U1151,148.21,0.10898244109009549
134126,U1395,5.0,0.10897585836649422
161380,U1065,108.41,0.10897550985398448
133586,U1077,29.02,0.10895077590643737
139323,U1066,5.0,0.10893293320861283
123567,U1216,95.38,0.10892918746386564
159373,U1066,71.03,0.1089204324279017
116370,U1263,118.31,0.10891983206341026
110137,U1392,142.61,0.10890609439717368
129191,U1214,30.53,0.10890433455888668
104383,U1305,106.83,0.10889964036364375
125048,U1353,27.64,0.10888995156021261
117191,U1332,39.84,0.10888846427188366
165630,U1332,39.96,0.10888846427188366
121857,U1358,95.26,0.10887127724583125
120313,U1024,104.79,0.10886296617122469
163776,U1070,92.86,0.10886108281584798
131425,U1383,218.75,0.10882916017711508
108542,U1080,5.0,0.10882803909999228
130538,U1254,96.07,0.10882152754638176
156985,U1072,154.16,0.10881271819342318
110267,U1156,5.0,0.10881117127365234
141978,U1353,5.0,0.108807475060887
157488,U1006,222.09,0.10879982153429472
150287,U1143,124.71,0.10879937102771065
104237,U1386,145.36,0.10879905067604026
161724,U1200,9.6,0.10878877899258718
131959,U1392,10.25,0.10878813506347199
160948,U1243,76.92,0.10878756924125044
125395,U1213,23.1,0.10878584689036347
137500,U1199,169.91,0.10878511440227966
106341,U1085,101.22,0.10878296809589116
125058,U1321,35.61,0.10877463635704127
151264,U1226,169.67,0.10877086465890266
119912,U1368,177.37,0.10874319360728889
150888,U1023,40.29,0.10872850071782068
165059,U1073,144.35,0.10871917415182362
123111,U1382,62.25,0.10871072500231278
126764,U1136,121.28,0.10869975714862254
122761,U1328,129.69,0.10869370529281755
125060,U1215,92.49,0.10868510778497859
127347,U1022,5.0,0.10867878491853146
100302,U1113,168.9,0.10866582792419559
148128,U1321,125.01,0.10865776332287456
157756,U1222,126.14,0.10864279153815616
167292,U1114,20.91,0.1086426881541457
165211,U1066,94.97,0.10861472723487904
103645,U1050,45.01,0.10861023193697479
145887,U1070,138.34,0.10860990236918026
166437,U1235,125.01,0.10858786921528417
165842,U1338,118.33,0.10858230534274206
120387,U1043,66.49,0.10856364121351128
154185,U1219,120.78,0.1085632596079912
157339,U1066,143.04,0.1085561315176021
102334,U1184,57.2,0.10855084959853227
116400,U1190,198.02,0.108544197854686
160478,U1128,143.94,0.10851766282814779
161722,U1136,78.6,0.10850885366989707
124431,U1200,5.0,0.10849666202460721
166749,U1386,11.71,0.10848899895779292
139367,U1143,119.94,0.10848077734701485
130116,U1033,66.77,0.1084783336765019
137727,U1321,120.73,0.10846152598107606
161527,U1029,118.85,0.1084442995025252
130929,U1392,11.85,0.10844420311367978
132035,U1277,58.54,0.10843580399746787
103019,U1139,66.04,0.10842600594494271
165480,U1003,17.6,0.10841336248637264
133660,U1108,183.9,0.10839619623123828
103354,U1274,140.65,0.10838872987974217
133179,U1105,63.67,0.10837588940305985
112541,U1274,71.45,0.10832691643727509
134435,U1277,102.4,0.10832210898408505
147010,U1216,89.18,0.10831575405845832
131291,U1245,36.49,0.10830708120132584
130519,U1362,123.42,0.10829604306180418
142859,U1299,53.51,0.10828996232755576
129282,U1313,59.88,0.10827108600645254
138027,U1365,21.22,0.10826209073637946
133490,U1365,39.43,0.10825219936578934
135193,U1241,137.5,0.1082490749480392
129918,U1159,60.89,0.1082420180392017
114178,U1392,89.13,0.10824157220165904
140912,U1200,5.0,0.10824031468204581
113563,U1093,124.37,0.10823418259163593
166711,U1350,56.98,0.10822697603803401
111028,U1253,194.39,0.10821671173173919
122613,U1142,59.84,0.1082127299198571
150312,U1105,47.32,0.10820975088705073
165564,U1236,110.32,0.10820345527247609
131312,U1313,64.28,0.10819986914776819
162088,U1171,9.84,0.10819537323410904
138243,U1171,58.96,0.1081953015711175
122403,U1030,42.71,0.10819302279486827
127342,U1093,72.42,0.10819225987317432
140224,U1299,116.39,0.10818921175279866
115544,U1332,158.72,0.1081819546531723
102064,U1043,54.41,0.10816783050206176
105229,U1076,126.13,0.10815914085923985
157975,U1007,31.3,0.1081421465107635
142271,U1118,148.7,0.10814167032361116
164694,U1072,77.71,0.10813087954892883
133157,U1185,20.39,0.1081266858683853
157310,U1163,133.83,0.10810160200756044
148265,U1075,43.36,0.10809114156255377
138039,U1355,11.72,0.10807985551147245
105798,U1299,5.0,0.1080782211675111
106456,U1151,164.36,0.10807496080895232
117784,U1058,142.79,0.1080481388142479
120500,U1152,47.82,0.10803989634111136
122476,U1030,50.0,0.10803867237078521
103604,U1033,147.04,0.10803301214675191
161413,U1342,161.45,0.10801227478307572
125638,U1399,39.04,0.10798036518429002
120149,U1280,11.16,0.10797593412977623
107456,U1305,98.15,0.10796516161001347
161692,U1277,97.8,0.10796224637224017
156262,U1105,101.13,0.10796032960167598
133435,U1058,164.59,0.10796016230730673
134122,U1156,131.89,0.10795906266298923
130230,U1033,72.59,0.10795253696512043
144695,U1139,38.38,0.10793163692213045
107256,U1035,26.41,0.1079274728866448
163608,U1055,137.74,0.10791170814757335
139020,U1254,42.32,0.1079009681289281
134088,U1215,86.18,0.1078910669185248
125369,U1291,124.63,0.10788943503548117
126789,U1355,9.88,0.10788470062414383
116394,U1156,5.0,0.1078671698374311
146906,U1368,102.53,0.10786270311252706
148993,U1082,73.83,0.10785245851251467
157289,U1023,40.39,0.10783453114164569
134935,U1070,117.92,0.10782735882500952
101266,U1123,206.44,0.1078268781917767
159726,U1313,104.1,0.10782561524083922
137105,U1056,23.27,0.10781037944056279
137842,U1239,29.51,0.10780556379796781
161312,U1243,78.25,0.10780327414256476
152186,U1139,120.37,0.10780252789285928
139456,U1235,101.37,0.10780074833018778
101163,U1156,5.0,0.10779802413120254
146320,U1059,87.94,0.10779789524010595
122419,U1180,25.13,0.10778018591039719
123211,U1352,57.23,0.10777416441247128
143344,U1026,19.26,0.10777377681225225
163973,U1222,37.88,0.10776267231446965
137381,U1269,113.01,0.1077601277095221
153831,U1155,189.61,0.10775630001442442
166148,U1168,188.99,0.10775461907192932
113805,U1022,26.85,0.10769397709371092
137454,U1045,64.36,0.1076935957683412
138088,U1069,31.11,0.1076915489960431
141493,U1156,155.88,0.10769083571196383
118257,U1248,181.89,0.10768176260181068
137280,U1176,41.45,0.10767114788549449
137311,U1176,43.84,0.10767114788549449
160911,U1182,48.78,0.10766451402240429
130199,U1033,61.13,0.10765758002277759
123066,U1382,75.35,0.10765520785968172
109631,U1128,131.47,0.10765413181265113
163518,U1070,86.99,0.10764416170980161
101899,U1184,132.81,0.10764151245219084
167452,U1069,61.53,0.10763988763348521
153414,U1152,47.03,0.10763439649411534
113983,U1128,143.72,0.10762239169517474
161675,U1144,5.0,0.1076204702461831
128800,U1215,78.8,0.10762001782899187
155349,U1058,77.38,0.1076168065501057
148424,U1313,82.27,0.10760857707933538
113550,U1200,5.0,0.10760530548691119
115792,U1058,23.6,0.10759892043512993
139573,U1035,37.1,0.10759868854643104
142952,U1144,101.52,0.10758612481167393
125232,U1144,102.56,0.10758612481167393
167542,U1114,138.57,0.10756491098145371
140720,U1178,45.76,0.10755594905651965
115281,U1137,32.06,0.10753208357274643
141725,U1286,35.68,0.10752707634732914
129604,U1000,113.95,0.10752264844567465
122712,U1350,18.9,0.10752149861569638
129717,U1142,49.39,0.10751159284406578
139174,U1070,5.0,0.10750234512732487
149935,U1136,5.0,0.10746522084945775
165158,U1192,58.99,0.10745117014425223
105790,U1163,134.91,0.10745080580444792
118419,U1277,82.48,0.10744611765496442
129494,U1105,49.96,0.10743984533333009
153696,U1211,5.0,0.10743235066567382
125970,U1382,22.8,0.10741572332150173
126055,U1163,18.98,0.10741271070581701
110223,U1115,32.11,0.10737464998421682
145051,U1136,48.27,0.10737357403854204
144733,U1139,38.96,0.1073686015254882
136371,U1224,76.39,0.10735033670092377
104402,U1302,137.15,0.10734727129858981
109712,U1215,21.06,0.10734581767656033
142517,U1393,5.0,0.10734031511535772
108610,U1299,39.16,0.10731474055446316
111220,U1175,66.52,0.10730434371913648
128982,U1043,54.49,0.10728041445125061
124069,U1200,5.0,0.10726007567348207
153489,U1200,5.0,0.10726007567348207
122530,U1142,71.27,0.10725643031545794
156866,U1362,91.49,0.10724723169927572
115573,U1300,5.0,0.10724386544158829
142282,U1072,13.55,0.10724286875468009
130072,U1023,96.18,0.10723077295502115
145863,U1175,5.0,0.1072298026565019
148402,U1179,77.55,0.10722633622126572
135899,U1088,5.0,0.10721210183739076
123588,U1005,5.0,0.10718824247464606
156825,U1391,153.61,0.10718582185056572
142489,U1145,52.64,0.1071766771753935
161785,U1035,133.61,0.10714697621784702
156056,U1213,144.58,0.10714360798905737
113929,U1169,156.5,0.10712566369480092
112611,U1066,100.05,0.10711555275834035
136290,U1387,25.78,0.10710571628447384
163735,U1305,74.28,0.10710471673902518
150182,U1072,75.11,0.10708722487789805
155716,U1387,106.12,0.10706307136678797
151505,U1362,121.15,0.10706082985212993
127097,U1032,111.42,0.10705797101539506
157471,U1264,93.95,0.10704495902781261
141092,U1200,36.58,0.10703749252213383
143183,U1118,5.0,0.10703222755695158
117174,U1139,122.69,0.10702692961234014
112705,U1313,52.6,0.10701619538821623
101317,U1219,48.01,0.1070009815903084
153563,U1169,21.1,0.10698358417847885
129396,U1336,120.51,0.10695773234259719
118563,U1128,5.0,0.10695477783230217
113115,U1211,179.01,0.10695430223267122
115586,U1313,78.51,0.1069525912020834
122842,U1305,100.52,0.10695215650103429
127034,U1387,127.16,0.10695130465775246
118337,U1022,5.0,0.10694398706420834
163071,U1181,119.59,0.10692068849983406
165181,U1192,74.37,0.1069141031218504
164960,U1353,17.08,0.10690754861563297
159789,U1239,45.15,0.106901329766448
129775,U1343,169.02,0.10688943831724751
156061,U1313,72.01,0.10687670169202222
119177,U1123,98.71,0.10687164250929591
113074,U1059,62.63,0.10686252474938115
118822,U1082,92.45,0.10686088344366529
148256,U1179,63.24,0.10685489918765964
126899,U1290,107.49,0.10685164132791754
153620,U1139,62.4,0.10684632417779716
131398,U1107,111.86,0.1068386200245584
121648,U1152,37.15,0.10683071553385226
158550,U1113,5.0,0.10681742416706813
158290,U1113,5.0,0.10681742416706813
156736,U1076,147.7,0.10681572547702813
148437,U1069,162.73,0.10681338713216032
141817,U1145,50.4,0.10680031811967458
142380,U1145,50.51,0.10680031811967458
109277,U1007,5.0,0.10679274234373154
122194,U1007,5.0,0.10679274234373154
122620,U1142,61.75,0.10678150637586194
114911,U1235,131.79,0.10677979147831991
109556,U1221,148.33,0.1067711152989096
133854,U1241,142.0,0.10676968741946981
109530,U1189,96.76,0.1067643612067685
145002,U1163,129.6,0.10676374825884981
128282,U1023,112.39,0.10676139810138836
146661,U1162,19.76,0.10676071887193142
131356,U1362,139.87,0.10675251786963735
144122,U1347,58.0,0.10675240090693418
130548,U1247,61.63,0.10672845751095586
148879,U1313,80.69,0.10671398454886061
127392,U1116,45.33,0.10669239436369732
108314,U1321,118.46,0.1066712923513794
161515,U1350,11.38,0.10665626979991391
165086,U1211,30.0,0.10663485048308029
122524,U1054,5.0,0.1066280872057097
107254,U1175,5.0,0.10659750258354725
135752,U1000,131.15,0.1065969939374051
138003,U1175,91.97,0.10658261931158741
123915,U1169,178.02,0.10657863387641262
106001,U1308,54.81,0.10655904713633951
112675,U1313,92.81,0.10655170880149986
143013,U1238,20.74,0.10654666629816635
148802,U1139,93.11,0.10654056843387667
153618,U1050,178.65,0.10652163436799528
116810,U1250,162.89,0.10650242610936937
126921,U1290,110.48,0.1064465433914762
123481,U1080,168.27,0.10644641365863161
151127,U1152,33.34,0.10644510565040295
116769,U1277,99.07,0.10643976258411013
118925,U1313,101.72,0.1064344123577623
118852,U1313,101.26,0.1064344123577623
119307,U1305,62.1,0.10639342842856313
129131,U1391,116.8,0.10638168512397214
125953,U1082,104.85,0.10638044492823095
160274,U1179,5.0,0.10635479593455287
114901,U1152,171.53,0.10633878180709405
148395,U1128,184.47,0.10633170908641136
129889,U1137,32.26,0.10631651055656093
100137,U1143,37.65,0.1062998299101203
151095,U1216,32.21,0.1062800381502119
152184,U1040,124.98,0.10626849450416113
116012,U1022,132.91,0.10625908102504884
145510,U1247,102.63,0.10622656402265687
105832,U1082,102.98,0.10622198286061814
158778,U1343,157.59,0.10620650421019391
149317,U1202,207.54,0.10617718138479805
166613,U1336,40.26,0.10616565051916839
153390,U1022,64.99,0.10615646128213693
114637,U1046,156.12,0.1061516259875477
147102,U1368,41.32,0.10613400161673349
133301,U1395,19.14,0.10612869471755654
127620,U1305,56.15,0.10610110769740823
139461,U1035,43.15,0.10609270991393542
102392,U1151,68.57,0.10609148677865533
148658,U1302,20.09,0.10608915236686706
129635,U1083,129.06,0.1060889316002652
148694,U1269,159.47,0.10608873419203378
113274,U1274,62.3,0.10608428251425
131965,U1139,50.57,0.10607489627741978
137151,U1207,169.27,0.10607436146377418
108731,U1082,54.73,0.10606517127321902
148592,U1272,124.51,0.106056557407932
131872,U1139,54.12,0.10604606493207919
142987,U1353,106.09,0.10604587096156123
109028,U1387,29.66,0.10603193800037207
155207,U1064,12.06,0.10599758420893346
120785,U1340,23.54,0.10599739306702378
133618,U1307,144.02,0.10599367335753421
159757,U1362,39.41,0.10597928960769519
139693,U1137,127.85,0.10597525046685445
165430,U1137,127.91,0.10597525046685445
158077,U1137,128.34,0.10597525046685445
155747,U1392,12.63,0.10597483338277168
102612,U1302,131.42,0.10594803998978151
133021,U1277,100.12,0.1059388808677577
133140,U1277,98.38,0.1059388808677577
102406,U1139,59.88,0.10592949255692873
130450,U1048,192.53,0.1059232269503181
127496,U1150,107.77,0.10589987291571785
112683,U1393,8.93,0.10588526828072134
148098,U1011,150.61,0.10587433290629907
119139,U1305,62.54,0.10585609073217866
124266,U1305,89.06,0.1058551346093489
114732,U1302,140.59,0.10584024444868857
156362,U1277,75.81,0.10580335016464353
138193,U1171,73.41,0.10580095207458669
140527,U1350,20.35,0.1057992137652686
156788,U1179,5.0,0.10579570413234266
156510,U1179,5.0,0.10579570413234266
104126,U1392,137.81,0.10578992985487976
125971,U1339,146.96,0.10577923834126787
164961,U1004,120.9,0.10577312465553541
130184,U1219,117.66,0.10576710212545008
142724,U1058,96.66,0.1057601401903443
108691,U1251,162.67,0.10574321208872281
116780,U1082,25.09,0.1057345690036616
134397,U1277,94.33,0.10571022137674851
134349,U1355,5.0,0.10570880444733328
145559,U1274,94.75,0.10569257685308098
154032,U1262,58.28,0.10568672778048818
144996,U1118,142.9,0.10568664514790824
135521,U1271,128.86,0.10567445181002884
137074,U1157,99.35,0.10566734745030024
158849,U1246,217.12,0.10564066790645017
104686,U1255,29.22,0.10563700021872344
125577,U1035,135.16,0.10562118476999287
156673,U1168,159.97,0.10560530676117827
114347,U1392,76.35,0.10559974812526524
148228,U1127,54.22,0.10559056752500293
115499,U1300,12.7,0.10558075568461399
102002,U1036,211.93,0.10554798985559867
106491,U1313,68.3,0.1055432265976966
137215,U1254,95.03,0.10553485312085538
140250,U1093,34.53,0.10553376607636657
128021,U1119,39.77,0.10553195313094817
159564,U1109,10.08,0.10551363851563264
158980,U1041,5.0,0.10551033209564833
159343,U1041,5.0,0.10551033209564833
104286,U1107,108.87,0.10550520216182295
128543,U1085,98.71,0.10550363877454529
140591,U1080,111.67,0.10549237661407306
114850,U1142,99.11,0.10548631294406559
108338,U1274,5.0,0.10548478990607532
149277,U1219,141.64,0.10548119345537237
156887,U1277,70.0,0.10547644131114803
165586,U1192,94.77,0.10547508826675565
138165,U1142,72.93,0.10546516166537032
123987,U1085,159.85,0.10545430360018986
159131,U1330,206.15,0.10545147061728649
147492,U1163,36.6,0.10545075642030356
121205,U1085,5.0,0.10543644563255662
137503,U1313,86.0,0.10543056997788063
140970,U1178,107.54,0.10542730674962943
129853,U1143,37.03,0.10542335864030991
137768,U1142,65.04,0.10540512969043608
148744,U1365,101.45,0.10539888289856408
164749,U1277,45.76,0.10539507374791195
112866,U1113,47.72,0.10539277377709867
101406,U1305,78.58,0.10538774696788476
144194,U1021,109.21,0.10536049299227677
113736,U1147,199.1,0.10534824473118068
114790,U1353,108.67,0.10534714916571616
147624,U1278,117.28,0.10533901874794452
146481,U1345,88.92,0.10530999462856022
111863,U1241,5.0,0.10530761564827591
154253,U1066,63.75,0.10529441948475635
142784,U1300,19.34,0.1052903842430911
154983,U1149,22.76,0.10527517236677163
111276,U1278,113.58,0.10527196224885967
121187,U1052,5.0,0.10526788506040557
146077,U1345,81.37,0.10524208195891403
137089,U1269,102.64,0.10523726120427518
130374,U1181,121.96,0.10523044886857198
135703,U1082,50.12,0.10522855579397335
164040,U1181,151.77,0.10522616212592224
142867,U1274,59.05,0.10522306918752138
130299,U1247,87.95,0.10521782881927982
139029,U1023,55.15,0.10521283710824354
165965,U1007,48.32,0.10520072602203102
101567,U1076,23.34,0.10518274124170099
134605,U1375,192.48,0.10517395303568478
131413,U1392,150.82,0.10517211505944617
119111,U1116,174.98,0.10516717055554702
165974,U1175,5.0,0.10512430470498191
125166,U1066,61.48,0.10511765713476623
141082,U1310,181.79,0.10511250170045491
131793,U1144,132.63,0.1051100955466661
129034,U1000,40.83,0.10510327433206539
145000,U1366,121.19,0.10508519046715076
120849,U1299,51.24,0.10508270550668476
151057,U1142,100.96,0.10508167681075746
155045,U1299,5.0,0.10507941175961864
134275,U1241,5.0,0.10507567926854024
163982,U1386,8.99,0.10506189178678402
158877,U1035,5.0,0.1050447606507615
125795,U1144,62.02,0.1050401117271325
125758,U1105,134.82,0.10501578288096267
136479,U1069,37.15,0.1050025401340451
107118,U1056,145.22,0.10498368921674944
118177,U1053,142.98,0.10495472650220838
101814,U1342,135.41,0.10494821322770875
139146,U1113,51.65,0.10493079160045622
100284,U1310,5.0,0.10491834151183563
148597,U1362,62.17,0.10490887933965425
157040,U1383,210.61,0.10489890216134969
106709,U1035,28.64,0.10488050442234854
155644,U1042,23.87,0.10487697207779394
115736,U1139,115.67,0.10485373603258284
157522,U1089,80.45,0.10484325552300368
109534,U1032,61.35,0.10483803951159501
152077,U1066,109.78,0.10482801443123009
163152,U1207,140.48,0.10482240320829114
147186,U1305,99.44,0.10482222023272425
164194,U1254,43.64,0.10481869149733354
156436,U1340,141.25,0.10480741161685712
128049,U1058,5.0,0.10480634789268453
143350,U1084,119.94,0.10480543242895247
156128,U1336,42.75,0.10480315933307839
155575,U1007,85.41,0.10477619624986881
165191,U1065,223.02,0.10477446602200682
123997,U1035,7.02,0.10476825086295143
150796,U1075,45.87,0.10475525447682303
100545,U1271,5.0,0.10475398619457262
158685,U1107,46.05,0.10475033761331162
130532,U1218,81.6,0.10474170154375019
157132,U1299,121.12,0.1047405659053709
126478,U1290,102.79,0.10473781025266636
139115,U1035,114.06,0.10472237482160225
127188,U1305,89.67,0.10470852025565079
143366,U1347,95.66,0.10470044320499748
139230,U1121,5.0,0.10469742491769966
149247,U1121,5.0,0.10469742491769966
103125,U1058,162.74,0.10468278884882834
142862,U1224,39.04,0.10466856681103669
118222,U1142,168.24,0.1046505414342991
129828,U1224,91.61,0.10464472300990846
128082,U1216,24.34,0.10462540345910683
103870,U1325,31.77,0.10462225414557576
161531,U1193,121.49,0.10461952884750769
162244,U1219,138.33,0.10461505629367397
139572,U1381,5.0,0.10461441537292042
140883,U1085,96.28,0.10461337099187852
132702,U1362,35.32,0.10460573887761408
158771,U1350,5.0,0.10460530126181025
110333,U1208,18.31,0.10460130065726457
147720,U1163,105.99,0.10459343465286092
163993,U1386,5.0,0.10458990023755083
164102,U1386,5.0,0.10458990023755083
109763,U1175,5.0,0.10458739050762293
119000,U1303,42.46,0.10458710520235787
164654,U1222,40.14,0.10458079049291887
115728,U1353,147.63,0.10458011144639652
121402,U1305,74.74,0.10456738186793783
159992,U1218,5.0,0.10456104269635445
157298,U1274,164.53,0.1045559113575066
110750,U1079,52.75,0.10455561595476628
131228,U1245,40.27,0.10455328944024285
107167,U1362,45.27,0.1045447875934272
153278,U1336,42.42,0.10454260021260932
129520,U1208,141.14,0.10454039619387126
117498,U1066,139.06,0.10452677248544359
141648,U1219,111.02,0.10451710823604131
162648,U1355,5.0,0.10450979480586682
145366,U1035,33.89,0.10450346078884645
165958,U1338,22.37,0.10449271621763534
128953,U1297,51.58,0.1044861315213399
114268,U1179,51.77,0.10446145905443678
164029,U1343,56.03,0.10444890375177023
137177,U1313,66.57,0.10444538590125874
150346,U1089,7.94,0.10444356809145515
112105,U1345,5.0,0.10444047510865971
104965,U1254,83.33,0.1044376117499976
147562,U1254,80.34,0.10442595529682415
111235,U1288,5.0,0.10441746781207785
139517,U1145,188.62,0.10441286527022435
146527,U1290,106.39,0.10441257803352279
117908,U1321,36.27,0.10440961917730797
126804,U1365,41.05,0.10440460951524166
119053,U1338,97.38,0.10434751599040913
116098,U1131,148.09,0.10432563484902799
149965,U1275,5.0,0.10431377334668891
154280,U1143,38.46,0.10431337396807319
153016,U1022,14.3,0.10430121058526537
163498,U1302,16.44,0.10429870907918398
146298,U1058,68.26,0.1042914743598309
125256,U1032,109.68,0.10428625564869361
100344,U1347,156.12,0.10428471968043218
161991,U1123,16.99,0.10428104220931006
112190,U1123,16.74,0.10428104220931006
